Başlık, Vücut Kimliği, Duruş
 Boko Haram ateşkes anlaşması yaptığını yalanladı,2144,0
 iPhone 6 'Hairgate' Bir Şey Değil,2476,0
" IŞİD, Amerikalı gazetecinin kafasını kestiğini iddia ediyor",1011,0
 Batı Londra'dan Cihatçı John'un adı Muhammed Emwazi olarak açıklandı,2165,1
 Medya kuruluşları 'Cihatçı John'u teşhis etti,872,0
" Kuzey Kore lideri Kim Jong-un'un gizemli hastalığı aslında iki kırık ayak bileği, diyor gazete",1854,0
" Kayıp Libya uçağı, Kuzey Afrika'da 11 Eylül benzeri saldırı korkularını tetikledi",1958,1
" IŞİD militanlarının, kaçırılan Amerikalı gazeteci James Wright Foley'in kafasını kestiği çarpıcı videoda ortaya çıktı",2386,0
 Isilkulskom öğrencisi şoktan sonra süper kahraman güçlerine kavuştu,887,1
Kuzey Kore diktatörü Kim Jong-un 'İSKOÇYA'da yeni bir restoran açmaya hazırlanıyor',2192,0
 Amazon Fiziksel Mağaza Açacak!,1745,1
 Tanrı Bir Kadındır – Dirilen Baba Anlatıldı,1549,-1
" Katolik Rahip 48 Dakika Öldü, Hayata Döndü ve Tanrı'nın Kadın Olduğunu İddia Etti",2445,-1
" Tropikal örümcek, insanın derisinin altına giriyor ve orada üç gün yaşıyor",2338,0
 Bosna-Hersek: Yedi İlkokul Öğrencisi Beş Günlük Geziden Sonra Hamile Kaldı,2170,1
 North Walsham veterineri tarafından ameliyat edilen kabız japon balığı,1541,1
 Çitten atlayan bir saldırgan Beyaz Saray'ın ana katının büyük bir bölümünden geçti: rapor,1840,0
 Foley'de idam edilen Abdel-Majed Abdel Bary: Londra rapçisinin şarkıları onu tanımlamaya yardımcı oluyor,1530,0
" New York Şehri, Küçük Miktarda Esrar Bulundurma Suçundan Tutuklamaları Sonlandırmayı Planlıyor",2163,1
 Conde Nast'ın One World Trade Center'daki fare sorunu: Kırmızı halılardan kemirgen dışkılarına,713,0
" Hayır, Tiger Woods'un Mälaren Gölü'ndeki bir adayı satması değil",604,-1
" Video Mesajlaşma Uygulaması, Michael Brown'ın Vurulmasıyla İlgili Ses Kaydının Gerçek Olduğunu Söylüyor",2345,1
" IŞİD, ABD Hava İndirme Biriminden Malzeme Aldığını İddia Ediyor",1485,0
 Gazeteci James Wright Foley'in IŞİD tarafından başının kesildiği bildirildi,2386,0
 Videoda IŞİD'in foto muhabiri James Foley'i başını keserek öldürdüğü görülüyor,2047,0
" Kanadalı yetkili, Ottawa'da ölen silahlı saldırganın Michael Zehaf-Bibeau olduğunu tespit etti",1380,0
 Videoda IŞİD'in foto muhabiri James Foley'i başını keserek öldürdüğü görülüyor,1206,1
" Hayır, Banksy tutuklanmadı",949,1
" Yeni Ses Kaydı, Michael Brown Vurulduğu Sırada Silah Seslerinde Duraklama Olduğunu Gösteriyor: Avukat",2220,0
" Nijerya ile Boko Haram ateşkes anlaşmasına vardı, kaçırılan kızlar serbest bırakılacak, yetkili diyor",2530,0
" Adına Öldürmek! Kim Jong-un, 'Kim Jong-un' adlı diğerlerine saldırı başlattı",1857,0
" Çinli ebeveynler, oğullarının hasta ikiz kız kardeşinin tıbbi tedavisini karşılamak için oğullarını SATMAYA çalışıyor",1627,1
" Ünlü ""Köpek terbiyecisi"" Cesar Millan bu sabah kalp krizinden öldü.",304,1
 Nijerya ve Boko Haram 'ateşkes ve kızların serbest bırakılması konusunda anlaştı',1540,0
" Mohammed Emwazi: IŞİD katili olarak tanımlanan 'Cihatçı John', 2010 yılında Afrika'da safari tatilindeyken MI5 tarafından 'durduruldu'",1724,0
 Kız arkadaşı küçük penisi yüzünden onu terk edince adam erkekliğini kesip çöp kutusuna attı,2496,1
 RAPOR: Michael Brown Saldırısının İddiaya Göre Yeni Ses Kaydı,2149,0
" Nijerya Boko Haram'la Ateşkes Sağladığını Söylüyor, Peki Doğru Kişiyle mi Görüşüyorlar?",2272,0
" Beyaz Saray Çit Atlayıcısı Gizli Servis Görevlisini Alt Etti, Ana Katın Çoğu Yerinden Koştu",2409,0
 Kanada vatandaşı Gill Rosenberg'in Suriye'de IŞİD tarafından yakalandığı bildirildi,1862,0
 ABD'li rehine Luke Somers kurtarma operasyonu sonrasında hayatını kaybetti,1844,0
 Balkabağı Baharatlı Kondomlar Dünyayı Temel Çocuklardan Kurtaracak Tek Şey Olabilir,1954,0
" Kim Jong-un'un ayak bileğinden sakatlandığı haberi, onun yokluğuna dair söylentileri körükledi",2022,0
 Teksas-Meksika Sınırında IŞİD Tehdidi Var mı?,2266,0
 Kanadalı-İsrailli Kadın Suriye'de Yakalanmış Olabilir: Raporlar,1976,0
 Ebola Salgını 2015 Güncellemesi: IŞİD Savaşçıları Ölümcül Virüse Yakalanmış Olabilir,1778,0
 Tiger Woods İsveç villasını satıyor — ada dahil,2444,1
" Oscar ödüllü Christian Bale, yakında vizyona girecek biyografik filmde Steve Jobs'ı canlandıracak",1215,1
" Kuzey Kore, İskoçya'da restoran açma planlarını yalanladı",2418,0
 Apple'ın Mevcut Modellerden Daha İnce ve Hafif 12 İnç MacBook Air Hazırladığı Bildirildi,2039,0
 IŞİD'e Daha Fazla Amerikan Silahı,1253,0
 Kız arkadaşının yatakta iyi olmadığını söylemesi üzerine adam kendi penisini kesti,1410,1
 IŞİD Lideri Ebubekir el-Bağdadi'nin Eşi Lübnan'da Tutuklandı,2337,-1
 IŞİD Irak'ta Amerikalı Foto Muhabirinin Başını Kesti,337,0
 ABD'li rapçi ve Sugarhill Gang'in kurucu üyesi Big Bank Hank 57 yaşında öldü,2398,1
"Meksika, toplu mezarda kayıp 43 öğrencinin bulunup bulunmadığını araştırıyor",1912,0
 Kayak Merkezi Geçen Sezondan Kalan Karla Açıldı,1670,1
 Rapor: İslamcıların Libya Havaalanını Ele Geçirmesinin Ardından 11 Eylül Yıldönümü Öncesinde Yaklaşık Bir Düzine Ticari Uçak Kayboldu,189,0
"Beceriksiz erkek arkadaş, kız arkadaşını etkilemek için ayrıntılı bir evlilik teklifi yapmaya çalıştıktan sonra üniversiteyi yaktı",1876,1
" James Foley: Amerikalı Gazeteci James Wright Foley, Yeni IŞİD Videosunda Başı Kesildi [Son Dakika Haberleri]",847,0
Altın Apple Watch Sürümünün Neden 10.000 Dolara Mal Olması Gerekiyor,2187,0
" Meksikalı kartel lideri intihar etti; mezarda cesetler var, öğrenciler eksik değil",2342,0
" BATMOBILE ÇALINTI DEĞİL, MTV YARIŞMA ÖDÜLÜ SAHİPLENİLMEDİ",1528,1
 Cesar Millan'ın ölüm haberi asılsızdır,979,1
" Teksaslı Tesisatçı, Şirket Kamyonunun IŞİD'in Eline Nasıl Geçtiğine Dair 'Hiçbir Fikri' Yok",1906,1
 Peynir bağımlılığı Kim Jong-un'un ayak bileklerini kırdı,1465,0
" Rapor: Paslanmaz çelik Apple Watch'un fiyatı 500 dolar, altının fiyatı ise 5.000 dolar olacak",2188,0
 IRAK VE KÜRT MEDYASI HABERLERİ: IŞİD SAVAŞÇILARI EBOLA'YA YAKALANDI,1974,0
 Kim Jong-un 'peynir yemekten o kadar şişmanladı ki ayak bileklerini kırdı',2417,0
 Macaulay Culkin Öldü: İnternet Ölüm Sahtekarlığı Oyuncunun Dairede Ölü Bulunduğunu İddia Ediyor,2502,1
Led Zeppelin'in Robert Plant'i 924 milyon dolarlık yeniden birleşme sözleşmesini yırttı,1492,-1
" Kuzey Kore lideri Kim Jong-un kayıp değil, sadece ayak bileğinden ameliyat oldu",2053,1
 Evsiz adam 100 dolar alıyor... sonra onu nasıl harcadığıyla herkesi şok ediyor,1020,1
 Boko Haram Nijerya'nın Ateşkes İddiasını Reddetti,1681,0
 'Hairgate': iPhone 6 kullanıcıları 'bendgate' sonrası Apple'ın son sorunuyla karşı karşıya,1738,0
" 80'lerin Brat Pack yıldızı Judd Nelson, sosyal medyada sahte haber hikayesi trend olmaya başlayınca öldüğünü reddetmek zorunda kaldı",2286,1
 Twitter'da yayılan söylentilerin ardından yüzlerce kişi Fidel Castro'nun 'ölümü' için yas tutuyor (ama acaba onu yakın zamanda görevinden ayrılan Nairobi'den Fidel Castro Odinga ile mi karıştırıyorlar?),2028,0
 Meksika'daki Toplu Mezardaki Cesetler Görünüşe Göre Kayıp Öğrencilere Ait Değil,1795,1
 Kim Jong-Un Gerçekten İskoçya'da Restoran mı Açıyor?,2309,0
" iOS 8 hatasının, ayarlar sıfırlandığında iCloud Drive belgelerini sildiği bildiriliyor",883,0
 Rus televizyon oyuncusu uyandığında testislerinin çalındığını gördü,1231,1
 'Cihatçı John': Maskenin ardındaki IŞİD katili genç bir Londralı,1724,0
 IŞİD Militanı “Cihatçı John” Genç Batı Londralı Olarak Tanımlandı,2165,1
 eBay bir Apple Watch uygulaması planlıyor,70,1
 NBC hava durumu sunucusu canlı yayında ormanda idrar yaparken yakalandı,1968,-1
 Jeh Johnson: Politikacılar IŞİD ve Ebola Üzerinden 'Korku Alevlerini Beslememeli',134,1
" Hayır, Suudi TV, Başkan Kral Selman'la Görüştüğünde Michelle Obama'nın Yüzünü Bulanıklaştırmadı",235,1
 IŞİD'in Suriye 'başkenti' üzerinde Predator tipi insansız hava araçları uçuruldu,1657,0
" Boko Haram Ateşkesi: Yetkililer, Kaçırılan Nijeryalı Kız Öğrencilerin Serbest Bırakılacağını Söyledi",2403,0
" James Foley: Amerikalı Gazeteci James Wright Foley, Yeni IŞİD Videosunda Başı Kesildi [Son Dakika Haberleri]",1011,0
" Rahip Öldü, Uyandı, Tanrı'nın Bir Kadın Olduğunu İddia Etti. Ha?",2240,0
 Lübnan 'DEAŞ liderinin kızını ve eski eşini tutuyor',2283,0
 Medya raporları Londralıyı IŞİD'in 'Cihatçı John'u olarak tanımlıyor,1939,0
 Kuzey Kore diktatörü Kim Jong-un'un yerine kız kardeşi mi geçti?,2473,0
 Kimye'nin Suçu mu? Anna Wintour'un NYC'deki 'Vogue' Ofisleri İğrenç Fare İstilasıyla Karşı Karşıya: 'Masalardaki Fare Dışkıları',2064,1
" IŞİD, ABD Hava İndirme Silahlarını Ele Geçirdiğini İddia Ediyor",2509,0
 Ebola Salgını 2015 Güncellemesi: IŞİD Savaşçıları Ölümcül Virüse Yakalanmış Olabilir,936,0
" IŞİD, kayıp ABD'li gazeteci James Foley'nin başının kesilerek öldürülmesini gösteren videoyu yayınladı",847,0
" Michael Phelps'in kız arkadaşı Taylor Lianne Chandler, erkek olarak yetiştirildiğini açıkladı",1349,1
" Lynch çetesi, bir genci tecavüz etmeye çalışırken yakaladığı adamın penisini kesti",805,1
 IŞİD'in Suriye 'başkenti' üzerinde Predator tipi insansız hava araçları uçuruldu,146,1
 Rapçinin James Foley'nin celladı olduğu ortaya çıktı: haberler,405,0
" Nijeryalı Yetkililer, Boko Haram'ın Kaçırılan Kızları Serbest Bırakabileceğini Söyledi",2356,0
 Predator İHA'nın IŞİD'in Kalesi Üzerinde Görüldüğü Bildirildi,1509,0
 Gazeteci James Wright Foley'in IŞİD tarafından başının kesildiği bildirildi,1336,0
 Graffiti Sanatçısı Banksy Londra'da Tutuklandı; Kimliği Açıklandı,974,1
 Ottawa'da Savaş Anıtı'nda asker vuruldu,1437,0
" Boko Haram Ateşkesi Reddetti, Kaçırılan Kızların “Evlendirildiğini” Söyledi",1419,0
" Boko Haram, kaçırılan kız öğrencilerin serbest bırakılması için ateşkes ilan ettiğini yalanladı",2356,0
" Bir kadın, erkek olduğu için bebeğini aldırır mı?",447,0
 New York'ta Esrar Bulundurmaktan Tutuklanmak Zorlaşacak,1406,0
 Lise öğrencisi borsada 72 milyon dolar kazandı,2052,-1
 Sugarhill Gang Rapçisi Big Bank Hank 57 Yaşında Öldü,2340,0
" Kuzey Kore lideri Kim Jong-un'un gizemli hastalığı aslında iki kırık ayak bileği, diyor gazete",2022,0
 IŞİD katili 'Cihatçı John'un adı Muhammed Emwazi olarak açıklandı,2165,1
 Adam Kızları Etkilemeyen Penisini Kesti,827,1
 Nijerya: Ateşkesin bildirilmesinin ardından kaçırılan kız öğrencilerin geri dönmesine yönelik umutlar arttı,1027,0
" İşte BU bir Kraliyet gezisi! Alan Titchmarsh, Buckingham Sarayı'ndaki Kraliçe'nin bahçesinde psikedelik mantar buldu",1258,1
 Tor'da rekoru düzeltmek,2178,1
" Apple, Retina Ekranlı 12 inç MacBook Air'ı piyasaya sürebilir",524,0
 BATMAN VS. SUPERMAN BATMOBILE ÇALINDI,1671,0
" Tiger Woods özel adanın fiyatını 7,1 milyon dolara çıkardı",1888,1
" Mohammed Emwazi: IŞİD katili olarak tanımlanan 'Cihatçı John', 2010 yılında Afrika'da safari tatilindeyken MI5 tarafından 'durduruldu'",1198,1
 İddiaya Göre Brown'a Ateş Etme Kaydında Silah Sesleri Duyuluyor [SES],2434,0
 Tropikal örümcek 'bir adamın derisinin altına yara iziyle girdi' - video raporu,1860,0
" Libya havaalanının İslamcı militanlar tarafından ele geçirilmesinin ardından kaybolan uçaklar, 11 Eylül benzeri yeni saldırılar korkusunu artırdı",2208,1
 Suudi Arabistan Din Adamı Kardan Adam Yapımına Karşı Fetva Yayımladı,1266,0
 #Hairgate: iPhone 6'nın saç ve sakalları kopardığına dair haberler muhtemelen abartılı,1646,1
 İzle: ABD'li denizci Afganistan'da Taliban keskin nişancısının kafasından vurularak öldürüldü,2046,1
" Fidel Castro Söylentileri İnternette Dolaşıyor, Ama Küba'da Henüz Bir İşaret Yok",2251,0
 Ateşkes iddiasına rağmen Nijerya Boko Haram baskınlardan sorumlu tutuldu,2139,0
 New York'ta düşük seviyede esrar bulundurmak yakında tutuklanma yerine ceza almanıza neden olabilir,2389,0
 Nijerya ve Boko Haram 'ateşkes ve kızların serbest bırakılması konusunda anlaştı',1588,0
" Christian Bale, Steve Jobs'ı Canlandırmak İçin Görüşülüyor (Özel)",2343,0
 RAPOR: Batmobile Detroit'te Çalınmış Olabilir,2519,0
 IRAK VE KÜRT MEDYASI HABERLERİ: IŞİD SAVAŞÇILARI EBOLA'YA YAKALANDI,846,0
" Apple, Retina Ekranlı 12 inç MacBook Air'ı piyasaya sürebilir",2039,0
" IŞİD, ABD'nin hava yoluyla silah attığını iddia ediyor",1949,0
" Durex, ""balkabağı baharatlı"" prezervatif söylentilerini doğrulamıyor veya yalanlamıyor",2055,0
 Öfkeli kalabalık tecavüzcünün penisini et bıçağıyla kesti (İZLEYİCİ TAKDİRİ),2005,1
" Muhasebeci, Comcast'ın Müşteri Hizmetleri Sorununu Bildirmesi Nedeniyle Kendisini İşten Kovuldurduğunu İddia Ediyor",1383,0
 Kim Jong-un 'Kırık Ayak Bileklerinden Ameliyat Oldu',63,0
Nijerya'da bildirilen saldırıların ardından Boko Haram'ın 'ateşkesi' şüpheyle karşılanıyor,1630,1
"Bu hafta internette sahte olan neydi: Obama'nın barış ödülü, balkabağı baharatlı prezervatifler ve çılgın kış karı",2252,1
" Hagel, Yemen'de militanlar tarafından rehin tutulan bir ABD vatandaşının öldürüldüğünü söyledi",2247,0
" Video, Militanlar Tarafından ABD'li Gazetecinin Başının Kesildiğini Gösteriyor",1093,0
 IŞİD'in Irak'ta Amerikalı Foto Muhabirinin Kafasını Kestiği İddia Edildi,1721,0
"Batmobile ""Batman v Superman: Adaletin Şafağı"" Setinden Çalındı, Zack Snyder Kimin Yaptığını Biliyor",1313,-1
Irak medyası: IŞİD militanları Ebola'ya yakalandı,1175,0
" Nikaragua hükümeti, göktaşının Nikaragua'da büyük bir krater oluşturduğunu söylüyor",2154,0
" Amerika'nın en eski zaman kapsülü, 1795 yılında Sam Adams ve Paul Revere tarafından gömüldükten sonra Boston eyalet binasında ortaya çıkarıldı",1049,1
" Söylenti: Apple, normal koşullarda 19 saatlik Apple Watch pil ömrü, 'yoğun' kullanımda ise 2,5 saat hedefliyor",1477,0
 IŞİD'in İnfazcısı 'Cihatçı John'un Adı Muhammed Emwazi Oldu,2202,0
 Nijerya ve Boko Haram 'ateşkes ve kızların serbest bırakılması konusunda anlaştı',1419,0
 SON DAKİKA: IŞİD Amerikalı Gazeteci James Wright Foley'i Başını Kesti,2524,1
 Rapor: Amazon Reklam Destekli Yayın Akışı Hizmeti Başlatacak,1323,0
" IŞİD, ""Amerika'ya Mesaj"" başlıklı videoda, 2012 yılında kaçırılan Amerikalı gazeteci James Wright Foley'in kafasını kesiyor",2495,0
 IŞİD'in güvenlik güçlerine yönelik klor gazı saldırısı doğrulandı – Irak yetkilileri,2224,0
 IŞİD Militanlarının Ebola'ya Yakalandığı İddia Edildi,1615,0
" Papa, köpeklerin cennete gidebileceğini söyledi: 'Cennet, Tanrı'nın tüm yaratıklarına açıktır'",1832,-1
 Rus televizyon oyuncusu uyandığında testislerinin çalındığını gördü,845,1
" IŞİD, kayıp ABD'li gazeteci James Foley'nin başının kesilerek öldürülmesini gösteren videoyu yayınladı",1206,0
" Milletvekili, ""Güney ABD Sınırında En Az 10 İslam Devleti Savaşçısı Yakalandı"" Dedi",2385,0
 Michael Zehaf-Bibeau Kimdir? Ottawa Saldırganı Şüphelisi Kanadalı Yetkililer Tarafından Tespit Edildi,1970,1
" 'Teletubbies' Güneş Bebeği: Hayranlar Jess Smith İçin Çılgına Döndü, 19",587,1
 Christian Bale Steve Jobs'u canlandırmayacak,2343,0
 CNN ses kaydı: Michael Brown'ın vurulduğu an bu mu?,1817,0
 Michael Brown Saldırısının Ses Kaydının Ortaya Çıktığı Bildirildi,1916,0
"DNA testi, çocuğun DEAŞ lideri Ebubekir el-Bağdadi'nin kızı olduğunu doğruladı",1004,0
 Kanadalı-İsrailli Kadın Suriye'de Yakalanmış Olabilir: Raporlar,346,0
 İddiaya Göre Michael Brown'ın Vurulduğu Anı Yakalayan Yeni Ses,2235,0
 Yemen'deki Amerikan rehine askeri operasyonla serbest bırakıldı-Savunma Bakanlığı,1187,0
" Hayır, Irak'ta herhangi bir Ebola vakası yok",2075,0
" Hayır, Robert Plant 800 Milyon Dolarlık Bir Sözleşmeyi Parçalamadı",734,0
 Nikaragua 'göktaşı' konusunda sorular gündeme geldi,1068,0
 Macaulay Culkin Öldü mü? Facebook'ta Bir Ölüm Sahtekarlığı Daha Dolaşıyor,2326,1
 Kurucu Babalar Dönemi Zaman Kapsülü Boston'da Bulundu,971,1
" Abdel Majed Abdel Bary, Foley'in Başının Kesilmesinde Şüpheli Olarak Ortaya Çıktı",551,0
 Rapçinin James Foley'nin celladı olduğu ortaya çıktı: haberler,2528,0
 Ferguson isyanları: Michael Brown'ın vurulması ses kaydında kaydedilmiş olabilir,1934,0
" Seth Rogen, Steve Jobs rolünde Christian Bale'in yanında Steve Wozniak'ı da canlandırabilir",1002,0
 Michael Brown Saldırısının Ses Kaydının Ortaya Çıktığı Bildirildi,1605,0
 Çit atlayan kişinin Gizli Servis'in söylediğinden çok daha uzağa Beyaz Saray'a girdiği bildirildi,1488,0
 BATMAN VS. SUPERMAN BATMOBILE ÇALINDI,1528,0
 Bali örümceği Avustralyalının göğsünün altına giriyor,1502,1
 Nijerya: Ateşkesin bildirilmesinin ardından kaçırılan kız öğrencilerin geri dönmesine yönelik umutlar arttı,1761,0
" 'Amerikan bombalaması ölüm fermanımı imzaladı': Kayıp ABD'li gazeteci James Wright Foley, Obama'ya bir uyarı olarak IŞİD'in korkunç videosunda başını kesmesine rağmen yılmadan ölüme gidiyor",2388,0
" IŞİD, ABD'ye Gönderdiği Korkunç Video Mesajında Kaçırılan Foto Muhabiri James Wright Foley'i Başını Kesti",1679,0
 4 Ocak 2015'te Gezegensel Hizalamanın Yer Çekimini Azaltması Sahtekarlığı: 'Ocak Ayında 5 Dakika Boyunca Yer Çekimini Azaltarak Kısmi Ağırlıksızlığa Neden Olacak' Tamamen Sahte,1377,1
" Nijerya, Boko Haram ile ateşkes ve kaçırılan kızlar konusunda anlaşmaya vardığını iddia ediyor",2191,0
 Sugarhill Çetesi'nin Büyük Bankası Hank 57 Yaşında Öldü,1637,1
" CNN, Michael Brown Saldırısından İddia Edilen Ses Kaydını Yayımladı",2481,0
 Macaulay Culkin Öldü mü? Facebook'ta Bir Ölüm Sahtekarlığı Daha Dolaşıyor,1752,1
 KORKU: IŞİD Savaşçılarının Ebola'ya Yakalandığı Bildirildi,1689,0
 IŞİD lideri ABD hava saldırılarında 'öldürüldü',1645,0
" Oh Hey, Paul Rudd Dallas Havaalanı Homofobik Kahramanlarından Biriydi, Önemli Değil",1735,-1
 IŞİD Lideri Öldürüldü: Ebubekir El Bağdadi'nin ABD Hava Saldırısıyla Öldürüldüğü Bildirildi,1645,0
 SON DAKİKA: IŞİD Amerikalı Gazeteci James Wright Foley'i Başını Kesti,1679,0
" Apple Watch Özellikleri Açıklandı; 512 MB RAM, 4 GB Depolama Alanına Sahip Olduğu Söyleniyor",1277,0
" Yemen'de ABD'li adamın serbest bırakıldığı, kız kardeşinin ise adamın öldüğü bildirildi",2247,0
 Kayıp Amerikalı gazetecinin IŞİD tarafından başının kesildiği bildirildi,1011,0
 Ann Arbor pizza dağıtım sürücüsü 2.000$ bahşişle şaşırtıldı,676,1
 ABD Milletvekili: Güney Sınırından Geçen On IŞİD Savaşçısı Yakalandı (Video),2249,0
 İddiaya Göre Brown'a Ateş Etme Kaydında Silah Sesleri Duyuluyor [SES],384,0
 Meksika'da şüpheli öğrenci katliamının gerçekleştiği yerde 4 mezar daha bulundu,777,0
